subject,session,trial_type,f1,f2
mlb-2-16-08,1,miss,7764,39
mlb-2-16-08,1,miss,39,991
mlb-2-16-08,1,miss,237,11
mlb-2-16-08,1,miss,991,664
mlb-2-16-08,1,miss,7764,298
mlb-2-16-08,1,miss,37,364
mlb-2-16-08,1,miss,364,23
mlb-2-16-08,1,miss,57,382
mlb-2-16-08,1,miss,30,184
mlb-2-16-08,1,miss,12,24
mlb-2-16-08,1,miss,11,7764
mlb-2-16-08,1,miss,7764,35
mlb-2-16-08,1,miss,35,7764
mlb-2-16-08,1,miss,7764,19
mlb-2-16-08,1,miss,10,113
mlb-2-16-08,1,miss,156,72
mlb-2-16-08,1,miss,18,77
mlb-2-16-08,1,miss,77,24
mlb-2-16-08,1,miss,24,795
mlb-2-16-08,1,miss,795,15
mlb-2-16-08,1,miss,15,287
mlb-2-16-08,1,miss,795,74
mlb-2-16-08,1,miss,74,51
mlb-2-16-08,1,miss,51,298
mlb-2-16-08,1,miss,7764,91
mlb-2-16-08,1,miss,91,570
mlb-2-16-08,1,miss,7764,48
mlb-2-16-08,1,miss,48,23
mlb-2-16-08,1,miss,46,33
mlb-2-16-08,1,miss,499,400
mlb-2-16-08,1,miss,444,110
mlb-2-16-08,1,miss,21,156
mlb-2-16-08,1,miss,19,23
mlb-2-16-08,1,miss,1968,9
mlb-2-16-08,1,miss,7764,131
mlb-2-16-08,1,miss,107,664
mlb-2-16-08,1,miss,1131,86
mlb-2-16-08,1,miss,86,298
mlb-2-16-08,1,miss,298,1968
mlb-2-16-08,1,miss,532,237
mlb-2-16-08,1,miss,15,87
mlb-2-16-08,1,miss,87,421
mlb-2-16-08,1,miss,421,309
mlb-2-16-08,1,miss,19,570
mlb-2-16-08,1,miss,109,1968
mlb-2-16-08,1,miss,7764,260
mlb-2-16-08,1,miss,334,1968
mlb-2-16-08,1,miss,44,14
mlb-2-16-08,1,miss,14,202
mlb-2-16-08,1,miss,7764,42
mlb-2-16-08,1,miss,42,470
mlb-2-16-08,1,miss,1131,55
mlb-2-16-08,1,miss,334,664
mlb-2-16-08,1,miss,1131,368
mlb-2-16-08,1,miss,613,110
mlb-2-16-08,1,miss,400,188
mlb-2-16-08,1,miss,188,64
mlb-2-16-08,1,miss,1131,106
mlb-2-16-08,1,miss,10,11
mlb-2-16-08,1,miss,84,16
mlb-2-16-08,1,miss,16,20
mlb-2-16-08,1,miss,20,7764
mlb-2-16-08,1,miss,44,44
mlb-2-16-08,1,miss,44,58
mlb-2-16-08,1,miss,43,795
mlb-2-16-08,1,miss,795,39
mlb-2-16-08,1,miss,7764,882
mlb-2-16-08,1,miss,12,169
mlb-2-16-08,1,miss,37,613
mlb-2-16-08,1,miss,113,18
mlb-2-16-08,1,miss,188,172
mlb-2-16-08,1,miss,882,131
mlb-2-16-08,1,miss,795,7764
mlb-2-16-08,1,miss,334,19
mlb-2-16-08,1,miss,20,35
mlb-2-16-08,1,miss,25,470
mlb-2-16-08,1,miss,66,60
mlb-2-16-08,1,miss,47,298
mlb-2-16-08,1,miss,1131,10
mlb-2-16-08,1,miss,991,165
mlb-2-16-08,1,miss,230,21
mlb-2-16-08,1,miss,21,11
mlb-2-16-08,1,miss,207,13
mlb-2-16-08,1,miss,13,192
mlb-2-16-08,1,miss,1968,13
mlb-2-16-08,1,miss,33,58
mlb-2-16-08,1,miss,197,115
mlb-2-16-08,1,miss,882,118
mlb-2-16-08,1,miss,795,29
mlb-2-16-08,1,miss,795,180
mlb-2-16-08,1,miss,180,11
mlb-2-16-08,1,miss,63,90
mlb-2-16-08,1,miss,499,7764
mlb-2-16-08,1,miss,7764,106
mlb-2-16-08,1,miss,125,80
mlb-2-16-08,1,miss,56,10
mlb-2-16-08,1,miss,795,34
mlb-2-16-08,1,cr,321,321
mlb-2-16-08,1,cr,14,14
mlb-2-16-08,1,cr,14,14
mlb-2-16-08,1,cr,30,30
mlb-2-16-08,1,cr,14,14
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,260,260
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,613,613
mlb-2-16-08,1,cr,613,613
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,46,46
mlb-2-16-08,1,cr,46,46
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,109,109
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,33,33
mlb-2-16-08,1,cr,57,57
mlb-2-16-08,1,cr,570,570
mlb-2-16-08,1,cr,24,24
mlb-2-16-08,1,cr,24,24
mlb-2-16-08,1,cr,18,18
mlb-2-16-08,1,cr,18,18
mlb-2-16-08,1,cr,84,84
mlb-2-16-08,1,cr,84,84
mlb-2-16-08,1,cr,24,24
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,38,38
mlb-2-16-08,1,cr,96,96
mlb-2-16-08,1,cr,94,94
mlb-2-16-08,1,cr,71,71
mlb-2-16-08,1,cr,71,71
mlb-2-16-08,1,cr,71,71
mlb-2-16-08,1,cr,64,64
mlb-2-16-08,1,cr,64,64
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,52,52
mlb-2-16-08,1,cr,99,99
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,36,36
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,723,723
mlb-2-16-08,1,cr,723,723
mlb-2-16-08,1,cr,176,176
mlb-2-16-08,1,cr,13,13
mlb-2-16-08,1,cr,13,13
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,244,244
mlb-2-16-08,1,cr,244,244
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,73,73
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,17,17
mlb-2-16-08,1,cr,17,17
mlb-2-16-08,1,cr,17,17
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,23,23
mlb-2-16-08,1,cr,23,23
mlb-2-16-08,1,cr,123,123
mlb-2-16-08,1,cr,123,123
mlb-2-16-08,1,cr,123,123
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,86,86
mlb-2-16-08,1,cr,86,86
mlb-2-16-08,1,cr,86,86
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,52,52
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,260,260
mlb-2-16-08,1,cr,260,260
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,72,72
mlb-2-16-08,1,cr,38,38
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,156,156
mlb-2-16-08,1,cr,156,156
mlb-2-16-08,1,cr,664,664
mlb-2-16-08,1,cr,664,664
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,37,37
mlb-2-16-08,1,cr,23,23
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,92,92
mlb-2-16-08,1,cr,57,57
mlb-2-16-08,1,cr,382,382
mlb-2-16-08,1,cr,444,444
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,1318,1318
mlb-2-16-08,1,cr,1318,1318
mlb-2-16-08,1,cr,15,15
mlb-2-16-08,1,cr,15,15
mlb-2-16-08,1,cr,184,184
mlb-2-16-08,1,cr,184,184
mlb-2-16-08,1,cr,184,184
mlb-2-16-08,1,cr,277,277
mlb-2-16-08,1,cr,277,277
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,135,135
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,664,664
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,10,10
mlb-2-16-08,1,cr,10,10
mlb-2-16-08,1,cr,113,113
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,27,27
mlb-2-16-08,1,cr,27,27
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,156,156
mlb-2-16-08,1,cr,72,72
mlb-2-16-08,1,cr,25,25
mlb-2-16-08,1,cr,25,25
mlb-2-16-08,1,cr,77,77
mlb-2-16-08,1,cr,77,77
mlb-2-16-08,1,cr,15,15
mlb-2-16-08,1,cr,15,15
mlb-2-16-08,1,cr,287,287
mlb-2-16-08,1,cr,287,287
mlb-2-16-08,1,cr,795,795
mlb-2-16-08,1,cr,51,51
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,48,48
mlb-2-16-08,1,cr,23,23
mlb-2-16-08,1,cr,96,96
mlb-2-16-08,1,cr,96,96
mlb-2-16-08,1,cr,46,46
mlb-2-16-08,1,cr,33,33
mlb-2-16-08,1,cr,33,33
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,499,499
mlb-2-16-08,1,cr,400,400
mlb-2-16-08,1,cr,49,49
mlb-2-16-08,1,cr,49,49
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,21,21
mlb-2-16-08,1,cr,21,21
mlb-2-16-08,1,cr,156,156
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,23,23
mlb-2-16-08,1,cr,103,103
mlb-2-16-08,1,cr,103,103
mlb-2-16-08,1,cr,14,14
mlb-2-16-08,1,cr,14,14
mlb-2-16-08,1,cr,32,32
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,9,9
mlb-2-16-08,1,cr,107,107
mlb-2-16-08,1,cr,107,107
mlb-2-16-08,1,cr,664,664
mlb-2-16-08,1,cr,664,664
mlb-2-16-08,1,cr,244,244
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,83,83
mlb-2-16-08,1,cr,18,18
mlb-2-16-08,1,cr,18,18
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,86,86
mlb-2-16-08,1,cr,86,86
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,532,532
mlb-2-16-08,1,cr,532,532
mlb-2-16-08,1,cr,532,532
mlb-2-16-08,1,cr,532,532
mlb-2-16-08,1,cr,237,237
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,87,87
mlb-2-16-08,1,cr,87,87
mlb-2-16-08,1,cr,87,87
mlb-2-16-08,1,cr,87,87
mlb-2-16-08,1,cr,421,421
mlb-2-16-08,1,cr,444,444
mlb-2-16-08,1,cr,444,444
mlb-2-16-08,1,cr,212,212
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,36,36
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,109,109
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,21,21
mlb-2-16-08,1,cr,21,21
mlb-2-16-08,1,cr,260,260
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,321,321
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,723,723
mlb-2-16-08,1,cr,723,723
mlb-2-16-08,1,cr,44,44
mlb-2-16-08,1,cr,44,44
mlb-2-16-08,1,cr,14,14
mlb-2-16-08,1,cr,202,202
mlb-2-16-08,1,cr,202,202
mlb-2-16-08,1,cr,470,470
mlb-2-16-08,1,cr,470,470
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,55,55
mlb-2-16-08,1,cr,55,55
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,664,664
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,613,613
mlb-2-16-08,1,cr,613,613
mlb-2-16-08,1,cr,153,153
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,176,176
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,400,400
mlb-2-16-08,1,cr,64,64
mlb-2-16-08,1,cr,64,64
mlb-2-16-08,1,cr,64,64
mlb-2-16-08,1,cr,212,212
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,106,106
mlb-2-16-08,1,cr,106,106
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,30,30
mlb-2-16-08,1,cr,30,30
mlb-2-16-08,1,cr,10,10
mlb-2-16-08,1,cr,10,10
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,74,74
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,84,84
mlb-2-16-08,1,cr,84,84
mlb-2-16-08,1,cr,16,16
mlb-2-16-08,1,cr,16,16
mlb-2-16-08,1,cr,20,20
mlb-2-16-08,1,cr,444,444
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,1578,1578
mlb-2-16-08,1,cr,212,212
mlb-2-16-08,1,cr,53,53
mlb-2-16-08,1,cr,53,53
mlb-2-16-08,1,cr,118,118
mlb-2-16-08,1,cr,118,118
mlb-2-16-08,1,cr,118,118
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,44,44
mlb-2-16-08,1,cr,58,58
mlb-2-16-08,1,cr,153,153
mlb-2-16-08,1,cr,153,153
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,102,102
mlb-2-16-08,1,cr,102,102
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,218,218
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,49,49
mlb-2-16-08,1,cr,795,795
mlb-2-16-08,1,cr,39,39
mlb-2-16-08,1,cr,39,39
mlb-2-16-08,1,cr,39,39
mlb-2-16-08,1,cr,38,38
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,162,162
mlb-2-16-08,1,cr,162,162
mlb-2-16-08,1,cr,162,162
mlb-2-16-08,1,cr,103,103
mlb-2-16-08,1,cr,103,103
mlb-2-16-08,1,cr,364,364
mlb-2-16-08,1,cr,29,29
mlb-2-16-08,1,cr,29,29
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,65,65
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,12,12
mlb-2-16-08,1,cr,169,169
mlb-2-16-08,1,cr,287,287
mlb-2-16-08,1,cr,287,287
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,150,150
mlb-2-16-08,1,cr,150,150
mlb-2-16-08,1,cr,156,156
mlb-2-16-08,1,cr,156,156
mlb-2-16-08,1,cr,613,613
mlb-2-16-08,1,cr,613,613
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,47,47
mlb-2-16-08,1,cr,47,47
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,113,113
mlb-2-16-08,1,cr,113,113
mlb-2-16-08,1,cr,107,107
mlb-2-16-08,1,cr,107,107
mlb-2-16-08,1,cr,107,107
mlb-2-16-08,1,cr,499,499
mlb-2-16-08,1,cr,532,532
mlb-2-16-08,1,cr,532,532
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,188,188
mlb-2-16-08,1,cr,172,172
mlb-2-16-08,1,cr,172,172
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,795,795
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,19,19
mlb-2-16-08,1,cr,20,20
mlb-2-16-08,1,cr,35,35
mlb-2-16-08,1,cr,169,169
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,470,470
mlb-2-16-08,1,cr,44,44
mlb-2-16-08,1,cr,44,44
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,60,60
mlb-2-16-08,1,cr,60,60
mlb-2-16-08,1,cr,47,47
mlb-2-16-08,1,cr,47,47
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,298,298
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,10,10
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,334,334
mlb-2-16-08,1,cr,470,470
mlb-2-16-08,1,cr,470,470
mlb-2-16-08,1,cr,382,382
mlb-2-16-08,1,cr,382,382
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,165,165
mlb-2-16-08,1,cr,444,444
mlb-2-16-08,1,cr,230,230
mlb-2-16-08,1,cr,230,230
mlb-2-16-08,1,cr,230,230
mlb-2-16-08,1,cr,21,21
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,470,470
mlb-2-16-08,1,cr,470,470
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,207,207
mlb-2-16-08,1,cr,13,13
mlb-2-16-08,1,cr,13,13
mlb-2-16-08,1,cr,192,192
mlb-2-16-08,1,cr,192,192
mlb-2-16-08,1,cr,2617,2617
mlb-2-16-08,1,cr,230,230
mlb-2-16-08,1,cr,230,230
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,1968,1968
mlb-2-16-08,1,cr,13,13
mlb-2-16-08,1,cr,1318,1318
mlb-2-16-08,1,cr,1318,1318
mlb-2-16-08,1,cr,1318,1318
mlb-2-16-08,1,cr,33,33
mlb-2-16-08,1,cr,58,58
mlb-2-16-08,1,cr,58,58
mlb-2-16-08,1,cr,58,58
mlb-2-16-08,1,cr,115,115
mlb-2-16-08,1,cr,115,115
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,882,882
mlb-2-16-08,1,cr,118,118
mlb-2-16-08,1,cr,118,118
mlb-2-16-08,1,cr,118,118
mlb-2-16-08,1,cr,44,44
mlb-2-16-08,1,cr,795,795
mlb-2-16-08,1,cr,795,795
mlb-2-16-08,1,cr,11,11
mlb-2-16-08,1,cr,90,90
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,499,499
mlb-2-16-08,1,cr,106,106
mlb-2-16-08,1,cr,106,106
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,1131,1131
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,80,80
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,252,252
mlb-2-16-08,1,cr,165,165
mlb-2-16-08,1,cr,165,165
mlb-2-16-08,1,cr,165,165
mlb-2-16-08,1,cr,723,723
mlb-2-16-08,1,cr,723,723
mlb-2-16-08,1,cr,364,364
mlb-2-16-08,1,cr,10,10
mlb-2-16-08,1,cr,287,287
mlb-2-16-08,1,cr,795,795
mlb-2-16-08,1,cr,34,34
mlb-2-16-08,1,cr,34,34
mlb-2-16-08,1,cr,34,34
mlb-2-16-08,1,cr,34,34
mlb-2-16-08,1,cr,34,34
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,cr,3909,3909
mlb-2-16-08,1,fa,14,14
mlb-2-16-08,1,fa,260,260
mlb-2-16-08,1,fa,334,334
mlb-2-16-08,1,fa,613,613
mlb-2-16-08,1,fa,46,46
mlb-2-16-08,1,fa,109,109
mlb-2-16-08,1,fa,26,26
mlb-2-16-08,1,fa,24,24
mlb-2-16-08,1,fa,84,84
mlb-2-16-08,1,fa,84,84
mlb-2-16-08,1,fa,96,96
mlb-2-16-08,1,fa,94,94
mlb-2-16-08,1,fa,71,71
mlb-2-16-08,1,fa,64,64
mlb-2-16-08,1,fa,176,176
mlb-2-16-08,1,fa,99,99
mlb-2-16-08,1,fa,882,882
mlb-2-16-08,1,fa,36,36
mlb-2-16-08,1,fa,334,334
mlb-2-16-08,1,fa,13,13
mlb-2-16-08,1,fa,12,12
mlb-2-16-08,1,fa,1968,1968
mlb-2-16-08,1,fa,570,570
mlb-2-16-08,1,fa,73,73
mlb-2-16-08,1,fa,882,882
mlb-2-16-08,1,fa,882,882
mlb-2-16-08,1,fa,12,12
mlb-2-16-08,1,fa,23,23
mlb-2-16-08,1,fa,9,9
mlb-2-16-08,1,fa,86,86
mlb-2-16-08,1,fa,1968,1968
mlb-2-16-08,1,fa,39,39
mlb-2-16-08,1,fa,237,237
mlb-2-16-08,1,fa,38,38
mlb-2-16-08,1,fa,1131,1131
mlb-2-16-08,1,fa,664,664
mlb-2-16-08,1,fa,298,298
mlb-2-16-08,1,fa,298,298
mlb-2-16-08,1,fa,364,364
mlb-2-16-08,1,fa,23,23
mlb-2-16-08,1,fa,1131,1131
mlb-2-16-08,1,fa,57,57
mlb-2-16-08,1,fa,382,382
mlb-2-16-08,1,fa,1318,1318
mlb-2-16-08,1,fa,1318,1318
mlb-2-16-08,1,fa,184,184
mlb-2-16-08,1,fa,277,277
mlb-2-16-08,1,fa,12,12
mlb-2-16-08,1,fa,12,12
mlb-2-16-08,1,fa,24,24
mlb-2-16-08,1,fa,11,11
mlb-2-16-08,1,fa,664,664
mlb-2-16-08,1,fa,664,664
mlb-2-16-08,1,fa,35,35
mlb-2-16-08,1,fa,35,35
mlb-2-16-08,1,fa,19,19
mlb-2-16-08,1,fa,113,113
mlb-2-16-08,1,fa,113,113
mlb-2-16-08,1,fa,882,882
mlb-2-16-08,1,fa,156,156
mlb-2-16-08,1,fa,24,24
mlb-2-16-08,1,fa,795,795
mlb-2-16-08,1,fa,15,15
mlb-2-16-08,1,fa,74,74
mlb-2-16-08,1,fa,51,51
mlb-2-16-08,1,fa,298,298
mlb-2-16-08,1,fa,91,91
mlb-2-16-08,1,fa,570,570
mlb-2-16-08,1,fa,48,48
mlb-2-16-08,1,fa,46,46
mlb-2-16-08,1,fa,33,33
mlb-2-16-08,1,fa,9,9
mlb-2-16-08,1,fa,400,400
mlb-2-16-08,1,fa,49,49
mlb-2-16-08,1,fa,444,444
mlb-2-16-08,1,fa,21,21
mlb-2-16-08,1,fa,156,156
mlb-2-16-08,1,fa,14,14
mlb-2-16-08,1,fa,1968,1968
mlb-2-16-08,1,fa,9,9
mlb-2-16-08,1,fa,107,107
mlb-2-16-08,1,fa,664,664
mlb-2-16-08,1,fa,244,244
mlb-2-16-08,1,fa,83,83
mlb-2-16-08,1,fa,1131,1131
mlb-2-16-08,1,fa,86,86
